class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31
positive,37.165625000000006,36.63647410413155,35.08483755023257,32.6154812796885,29.39432038300616,25.636222332707458,21.589549991286436,17.518842274085237,13.686837644715816,10.335280411674164,7.6573517169145315,5.741256429984751,4.480392475100412,3.56330995889934,2.6530224965997196,1.5630433537072923,0.2738077849970677,1.1279395735950735,2.499020713899932,3.6841483876072108,4.539543026742715,4.952904517937302,4.85631915543712,4.2335627487873495,3.1224969184836646,1.6179899285405606,0.40526889656489556,2.1747118861751606,4.046799357035609,5.717494619644517,7.0318422402701115,7.871001150810349
positive,62.784375,58.94899829980494,48.27023614912031,33.15925151799035,17.955477289170247,12.946234724524606,20.176280498346525,25.619760090839524,25.83476098578075,21.314864820984212,14.095030796429935,7.741450241714993,7.744324844524069,10.550410148517734,11.162192889170337,9.109609556941013,5.4895079256364125,2.9585490378430603,4.521365811540109,6.148274663302153,6.429209980184949,6.065035286942835,6.317073973734121,7.289280603369521,7.8894973082149376,7.338520441118132,5.58937940434051,3.314491778374087,2.51091439793732,4.033400745823665,5.514415333540731,6.3319316536643555
positive,41.296875,40.45081491389356,37.97967284341799,34.07796350143952,29.04858406291436,23.27326947303245,17.17578654872107,11.182057208956621,5.683867152286144,1.0902793497321666,2.806525923635735,5.378861291454403,6.899580043537347,7.506092619325368,7.4531752152677235,7.069193687512093,6.683270420656716,6.499617220560211,6.497937132154953,6.492871465293919,6.293284903907634,5.806879719119326,5.070053921021682,4.250535065188233,3.6334602105173226,3.4871928992674883,3.770466724911898,4.171766656393046,4.43277116693012,4.4555088744198645,4.280656188718812,4.051795420506213
positive,33.096875,31.92346422784107,28.53150011234663,23.293174062042347,16.795467446058687,9.85533710860375,4.2869084441242125,6.038821242686524,10.563815103590066,13.904122179700153,15.533584625162584,15.437644519027057,13.853642552452273,11.212163297016552,8.142159001527938,5.663294764962186,5.308385355089152,6.933442954364463,8.901666133692695,10.45425418430123,11.390377644023387,11.69601331700001,11.414600433279597,10.60175910216639,9.32965125223941,7.735706041432321,6.127297783664322,5.1358421760321935,5.440293304252901,6.747450793578649,8.215245724003328,9.281488453075404
positive,36.71875,35.59556706014732,32.3662678086906,27.445176282384185,21.515355937031995,15.584346664037875,11.21542479352234,10.227571533389415,11.928710698728612,13.840042405522542,14.663155831126872,14.058409362976597,12.140502174360979,9.280561773712966,6.055501408324104,3.532977591561144,3.7442064621558995,5.63484045374752,7.267035482946857,8.195481531057984,8.40156631971048,8.000354608556462,7.138096880539314,5.932908672395633,4.461524067349361,2.8330287437666906,1.6726693161643675,2.6854383608144516,4.735011468588551,6.790187821588806,8.496319522312378,9.620357380581273
positive,33.790625,33.00767949075627,30.735475383272803,27.201133812888447,22.77799261198295,17.995453188839978,13.59787076814562,10.639195632896348,10.039105790031053,11.230247788310225,12.757018618509655,13.71429888014689,13.763482918252656,12.869805025091095,11.164623241615201,8.872126693765004,6.259275148978916,3.6030558932683485,1.2779627148089185,1.5537622066673025,3.2757295446278,4.722947426694609,5.859165760322705,6.735847947312586,7.3864455317029805,7.796416542917688,7.9081652661191075,7.649867898734254,6.971112754816846,5.873812520882313,4.441901678132179,2.9196226362993953
positive,52.815625000000004,50.05121127801587,42.28802024244876,31.043016869534313,18.721437007278887,9.48707623582724,10.203934876928383,14.016207108587388,14.449098500630365,10.87363128034497,4.232619886037977,3.872885496941,11.64659551879022,17.52666401724282,20.487047461394297,20.21879588003439,17.142334121718225,12.282389419005764,7.134451037408446,4.052980240162625,4.7791190090761,5.719438945140742,5.248177148449716,3.6170732354251367,1.601250054748281,0.41066869629159636,0.8829615959804316,1.3662247599311466,3.3008376419890375,6.185431147339364,9.100787008543682,11.238943807795112
positive,40.140625,38.961857650428584,35.54355994533646,30.2253543058135,23.527935184931145,16.095807560834864,8.658669972336714,2.6001196289800395,5.181770907348389,9.536292281002543,12.510648433091312,14.001120670286774,14.17756968014173,13.33772122663961,11.82958775488887,9.98428911239792,8.075646379895854,6.338486986896672,5.069605650627253,4.681295687270868,5.283113538806095,6.384937006594006,7.422870580507844,8.018987249000965,7.955880064927314,7.157264357210469,5.689811417889483,3.7830230005947145,2.0272872692316333,2.153901919818611,3.6208933775264334,4.773699382915606
positive,24.15625,23.947313878068318,23.32644903054514,22.31129797540335,20.930650316051004,19.223566012819916,17.238249789520157,15.030818490679744,12.664255593756772,10.208287015305636,7.7424719576756384,5.371767347929578,3.30416632192117,2.226067890703564,2.979803088972042,4.471655588909353,5.945680220231323,7.215472939545204,8.222158937719676,8.944760790713513,9.380437186856843,9.538082071589603,9.435164922089832,9.095465450099859,8.547072631521287,7.82050516833522,6.946989002520929,5.957026742104195,4.879519809644087,3.7420867367825954,2.5751576067771085,1.4383635491791853
positive,90.08749999999999,79.58942729604347,52.65851111745605,21.536002169167475,13.001136856133607,21.13575781109799,16.78034591144283,5.58277363874306,10.517602421743538,15.349869992887976,11.600814828513332,2.5985666358731807,5.862895362959692,9.165738229189639,6.656554823607482,2.133290021100235,4.202512734216284,4.367270614765336,1.7108930681660828,5.2327898597553695,8.096010772788544,6.994068056937742,3.706640709530459,6.630214322061041,11.048440935744482,12.82558426042826,12.27485026171252,10.796011772731829,8.671916338270444,5.214680249699515,0.6995984864362925,3.273282884413049
positive,137.575,102.07248473316739,28.68720115812197,23.51682380483959,20.086902264054146,10.42571523200633,21.820616298742276,7.604105218992994,10.56477272747013,5.250501076128947,12.052159344622824,16.498569321395586,2.856740426654324,16.722526963855554,15.632951355272612,6.238297673991596,18.129072818266238,16.944202850111395,8.011044236745459,7.565010860605635,5.863803434387084,1.996114415059369,4.040766975566918,6.507781005527548,5.690688586797146,2.2517743717495757,4.61049411929043,3.268875642049906,5.351119705437858,13.77281497090106,16.549354521372514,12.7744239866874
positive,100.68125,89.02440449286951,58.79332785812807,21.941913718269834,8.062845659012007,22.067686359195616,19.19781325224419,6.047789007781798,8.416940333347666,14.894324254321788,11.389589333242839,1.3657137108331012,10.73567115167083,17.473003583305136,17.295516825032305,11.747364735993433,4.642965529298063,2.3191777140973584,4.827137303407439,6.001555034354495,6.42984522968432,5.759570195824477,4.066208420633367,4.039058480566556,6.587037326246548,8.68359684916107,9.001205135099791,7.376167472717007,4.541820271041083,2.4043055878736594,3.091067804756043,3.9936062662416543
positive,23.846875,23.69030217158179,23.225091436759985,22.46460569944712,21.430588167696296,20.152391429237582,18.66594070739545,17.012472898221848,15.237104181050269,13.387291286772944,11.511268375379954,9.656572137628809,7.868837609222501,6.191231627882677,4.665433530670212,3.3368120974357813,2.2718750000000005,1.6004800600775237,1.4762920536197837,1.7574915148741512,2.153805284837849,2.5400018129119193,2.8942884351462363,3.2281160056452807,3.558365463182565,3.8954404797405986,4.238850742746644,4.577762631831353,4.894403099335579,5.1682808030325,5.379922221122258,5.513645519173603
positive,102.72187500000001,89.75488604483077,57.346670592213144,21.329567735070086,8.389393769562188,14.414764557557177,8.606652580292373,2.339836219907353,4.515162646589778,1.5806209280682912,7.109501776062334,10.071603962356836,6.254799791073107,2.4123740636149,8.928337922827872,10.017448756307916,5.471028989424656,1.0103390942998018,4.85499439117123,4.254190057100316,1.6538027994964,5.283513882716382,8.138694715529533,8.101807599864026,6.065131969387836,5.8313064400760934,7.0677158415563905,4.945295827596575,1.71094242764063,10.176468877568537,16.91386283435644,19.974707614373823
positive,123.796875,98.95221980317757,41.895996468257664,16.53485504557014,34.29840773004638,21.629495153670725,11.59072506457107,18.56657591039504,12.01998011383471,11.330843521846157,13.623678059123142,11.76543451308156,19.03168520977863,19.714970768557837,8.506572622590797,5.423792163140758,11.433693441015679,10.515788568045945,15.67215503328707,20.92917884798727,19.137247879466525,12.393609845173144,5.537374615242448,1.786962228063228,3.1901979906062325,6.423717049066738,7.983177250884533,6.377443806062511,5.8113143239496505,7.95584320075961,7.295930037100405,4.081841435610786
positive,36.053124999999994,34.86899698101229,31.44921248701669,26.17724879660159,19.650211411824408,12.648848212944696,6.323509520852062,4.258804501588222,7.482371225048351,10.272012469078012,11.413132253283843,10.845898077331807,8.861319940624055,6.040918661987829,3.645197706799595,4.242864004736947,6.662535911019542,8.728645728099178,9.82438494811525,9.801316541549175,8.73507720740314,6.856631322853144,4.513866619268557,2.245611889616785,1.7545475932041334,3.2474790992148583,4.5463861944698,5.241112574174666,5.301044413482161,4.819281327715683,3.9803974505061426,3.092980559039842
positive,37.696875,36.45782369154149,32.87394580216491,27.329352638625107,20.415313225618167,12.87409610645244,5.637514154649582,2.886947342147936,7.397174007133654,10.862036351280416,12.47861283313942,12.25756126090115,10.477240008790139,7.629615900423347,4.513785080924253,3.1537624238042645,5.01879767256312,7.265503473421272,8.73914212636751,9.202886677890229,8.69689721927522,7.421269654899454,5.682792090765601,3.874336939082509,2.5502068522839934,2.3773620286996477,2.998976804688003,3.624466978039989,4.0218592426849264,4.215093261717201,4.288357524100274,4.310786187986085
positive,36.89375,35.65603430905665,32.07643179914636,26.54010183961976,19.64140732858094,12.134481905347075,5.046477350676473,3.5600370207430077,8.199037853175613,11.643266226632068,13.232256641814795,12.975477178898558,11.14237092965565,8.198947290511377,4.832456361939005,2.6794318002014683,4.215681754621665,6.509771496581404,8.054506420145838,8.599279826632813,8.193399992664691,7.053179711875199,5.515731137039966,4.029486083318176,3.1535008077838547,3.1781644439363244,3.6276623879241767,3.9858199500845357,4.090751050104847,3.980648193248769,3.7708599496510806,3.585072668881261
positive,34.271874999999994,33.011894690503915,29.376802961186122,23.791272853968312,16.948814817962216,9.940618253695055,5.668621560092688,8.453547241054054,12.897958154834585,16.00920547803448,17.20378085214971,16.454404834225322,14.04163586082767,10.510911545877594,6.816926578439604,5.123129670357428,7.06592077001469,10.015787522379005,12.370685109215444,13.691975118608221,13.918697992490733,13.176286867496307,11.69531631663214,9.749841624421007,7.607107570712142,5.497510990269258,3.6263831349871607,2.2917388734157917,2.036470322562382,2.6906083987382527,3.4582890956805543,3.9949886060314697
positive,37.715624999999996,36.86596591045704,34.38475658735904,30.468939119323032,25.42619979272944,19.64637040485566,13.565629684385234,7.627465521751836,2.2502486619022983,2.2778250342863395,5.621871927270486,7.697875045008606,8.483194161405663,8.074706088593542,6.66846162042461,4.539570516631112,2.054732057501658,1.1618691535442527,3.423641840604767,5.455725073787371,6.892455553611271,7.6117001837529354,7.58458925436149,6.8595120970950205,5.547468639240506,3.804148839198098,1.810319583041099,0.2474798037390586,2.1919565002735344,3.8697842428366234,5.157274339864957,5.965351388249897
positive,145.11249999999998,107.40318078242258,29.584314594770877,24.013182260203425,21.10571740325402,16.36574757320464,23.329129547218773,4.34293129064009,14.584294800891715,9.051234926082113,15.625351790212434,19.959911959728746,3.6596199180766114,15.652341485972098,12.461163593333028,6.230700222584713,17.90900884069942,12.149309071420248,9.4518488066173,13.045628843420923,7.003359399505603,4.5718696942286545,7.658368847553353,7.641813327728558,4.07065832798368,4.2639908569337415,4.235890514257737,4.78309732329715,8.704928787506196,8.220012723619224,10.671616859309571,12.017015555799194
positive,49.284375,47.71302470194226,43.15641085497166,36.06842834075436,27.146639297098314,17.25249748125815,7.321435003892353,1.9611437751295233,9.387843821277228,14.783742132409905,17.777624113828754,18.355483602198927,16.762204151398482,13.451335048299436,9.015856294009586,4.110571352492209,0.7583197400338456,4.763790703291784,7.776484029870446,9.524813924157137,9.984823949072478,9.29860079996809,7.737028562778971,5.658500266956129,3.4931028174900525,1.9086235814226873,1.9867823555800361,2.8100615457223657,3.2715780410385884,3.1822890269501563,2.6100008433550825,1.7791484221920209
positive,46.787499999999994,45.311892614858024,41.04172442212435,34.43170719419177,26.196329425309813,17.288764873624075,9.159796517298131,6.110771314422307,10.174018959832233,14.301831579405334,16.53316205108288,16.622421275256904,14.77454132054849,11.445266198807339,7.2539855551520755,3.0315958389104063,2.3284416730938315,5.224825089768015,7.270055416722848,8.03138803958901,7.536864925384309,6.063526474343061,4.232523515369807,3.4743129224910136,4.819333857492575,6.791906106035406,8.342073630403538,9.070616018362658,8.834674152427157,7.64993948231968,5.657985118654801,3.1259636005625033
positive,38.484375,37.59935574786491,35.02318605099254,30.985703098066754,25.84897451119024,20.08336477401981,14.258062151982635,9.117780627361887,5.953247159870986,6.085716780074164,7.707185307956744,8.87071240109828,9.054828426514115,8.26658100796178,6.720060452206321,4.740579753777691,2.7549830563226685,1.5567645613999237,1.9959205084313065,2.6749275663257763,2.824080611365455,2.3832606685512374,1.6254574259296788,1.5817668281909665,2.7711968257844894,4.205482411661901,5.397568966667137,6.115656107285015,6.248185018406468,5.799279365662458,4.9105926588197955,3.922141125635904
positive,42.559374999999996,41.370813782868424,37.918676679910824,32.53287689371543,25.730470193555657,18.181194078336084,10.730737812819164,5.048784575247253,5.79430366197791,9.47994392930077,12.017414362752868,12.825225014202134,11.94117177071247,9.65518132110554,6.426913821091944,2.912283178531678,1.848111895455739,4.452085329079612,6.481980528012021,7.376005908896754,7.059156206194567,5.72257132687887,4.000814956458436,3.644406949514522,5.586186415305111,8.079877210210414,10.082328782363168,11.12503547612642,10.984985546414174,9.629539275922014,7.205994513255004,4.06548599716823
positive,41.525,40.321011717288066,36.82275761724399,31.360223004456916,24.448790027593386,16.750176248077366,9.08755605079635,3.4642055556133378,6.221081421103527,10.525091241261293,13.27274545290535,14.171492431151652,13.309657763555128,10.985502452811629,7.643099732231994,3.812424539867649,0.3345063994156195,3.255799963948208,5.570884283177401,6.742361698094275,6.74569121911166,5.82951115375505,4.708229431251049,4.75498721247514,6.44169625483075,8.633934162352686,10.419552548385354,11.307169642703078,11.05259506315538,9.605721342700283,7.089281502977205,3.7758805645607456
positive,38.8375,37.675044606836444,34.299160992915986,29.03238081466695,22.373872230386,14.946396739591853,7.430737243405836,0.5138283697499874,5.286880995982962,9.455474479636706,11.759019239129477,12.14273863444823,10.757165567603709,7.937092282701063,4.179828298705446,1.0349107239472515,4.439634169895083,7.8730773028550916,10.296719142470227,11.426134604870407,11.170825782647242,9.621752131575445,7.036484651520001,3.838223783049134,1.3315077062541563,3.5743984073843142,6.2110914946373015,8.012861134336092,8.761302012444679,8.464691733193517,7.362273067733244,6.005446439484263
positive,40.287499999999994,39.16247189809842,35.89467627351263,30.794462061996093,24.342146134525844,17.13799556116253,9.846697478768236,3.2326568964243907,3.0718973478945424,7.142397141308852,9.637281806376787,10.412969059992461,9.638645743963943,7.707001728625076,5.298357806838715,3.775907463092706,4.587365887004218,6.26567624388134,7.346828133234818,7.3254224953055465,6.085968426552447,3.7626987690452705,1.0982893553131978,3.4289166212093134,6.99566058328293,10.127501340198457,12.363944696474459,13.387277558706755,13.031862850289704,11.302546592397205,8.380917541163111,4.64984099110602
positive,39.0,37.78506144547688,34.258116135720734,28.760119691018062,21.81864046453393,14.092166810873538,6.306537307537426,1.0871235969549409,6.85540264886614,11.07491533594013,13.336756741987257,13.591445590449531,12.01368447991273,8.983130171532691,5.0996623475932195,2.0990194918929896,4.64522604401551,8.000738327890197,10.357957653002597,11.345447060989905,10.867788830372849,9.039933450279587,6.172141218966714,2.870076744752033,2.2810568048426845,5.304493225448283,7.963050005239897,9.590368957156556,9.955033026561468,9.034046310063847,7.009069586007281,4.341343672174286
positive,37.521874999999994,35.50311499323705,29.76286344903776,21.193849125133344,11.10954029035007,1.0161844165168183,7.6471896163841855,13.749624697754097,16.65540157516284,16.31912310447384,13.288459728091519,8.668546047252683,4.5047419327785505,4.88527516470758,7.297405217951266,8.095056211896495,6.649988986128099,3.2688978172017347,1.9544859003228217,6.801575009181478,11.150350657385202,14.035724941836486,15.039646766638635,14.300859228233358,12.620587128331751,11.409960427493342,11.764796978436873,13.074841557036702,13.859554224830049,13.142734366459822,10.716314634996658,7.203151430468295
positive,36.946875,36.2230317577013,34.1010870381947,30.726137918692398,26.328293231313506,21.20697121974964,15.71415307807258,10.251339293410528,5.376791724276827,2.9722006879992655,5.072133417504396,7.571440319077303,9.192791218943988,9.7795662437916,9.385453080441971,8.173107016030317,6.393231436693418,4.408175211785876,2.8756883632918524,2.8721838169917664,3.970281768068798,4.981405878520632,5.4564131770309405,5.262569218264065,4.401452775504722,2.9655626473302568,1.1511052289995158,1.174586017442412,3.2431294686641983,5.166586979972856,6.7034199650439605,7.692988647570501
positive,30.015625,29.76427946438646,29.018365605476735,27.801978542629776,26.15438249247576,24.12872760390104,21.790378913880755,19.21501125688244,16.486737829742093,13.696794887747036,10.943967517670973,8.339867167674827,6.0280165846532565,4.23847599121303,3.346656975819716,3.5032238167547423,4.174505256988545,4.837438919401889,5.270591770083447,5.401293581279869,5.21874275970897,4.743414326501333,4.0152018701474725,3.088092271125246,2.030027312525875,0.9533264282476371,0.6307413726885818,1.5757925575974772,2.552166836809035,3.384440034294419,4.014917958765458,4.407421097282336
positive,47.32187499999999,45.61798869744669,40.71052230482144,33.18416336452435,23.92476274209052,14.002443619380626,4.572030730252741,3.7873021406643037,9.625747882777159,12.950944313059178,13.656743414610165,12.066843075395632,8.852906202859216,5.105216076906362,3.3754951251588494,5.3448858534921175,7.2537981699675775,7.705398283832311,6.494033788881135,3.874947481295181,1.1418295374450713,4.065522632348707,7.527335697935202,9.9931025578917,10.96886205257688,10.255825600714616,7.980555382586519,4.728165705825526,3.0089574802532995,5.974084126328486,9.49958785883478,11.968970903891211
positive,137.4875,102.26931780985018,30.10289856192408,31.578079699453937,31.777928324829176,3.7342949502360296,13.485149622434685,10.254784954743027,12.348243627079338,8.850863358797678,8.451883731379798,10.664885193095769,1.8933219759408677,4.7641103396966855,3.9380863201025234,10.731743398471922,6.294666951574965,10.499473749775852,19.318743891005347,12.25351217193799,9.119845280776646,10.552333910278588,8.8961870532732,13.111962189644556,7.3332491699651445,11.638979291605006,13.049958603306589,13.789583670297025,16.296318421107724,2.3618559954441287,18.043874720985514,20.066758916213825
positive,48.834374999999994,47.06103165386287,41.951112077037564,34.106430240408116,24.43908333870449,14.049111534443306,4.0844292904025705,4.472716848287752,10.753027281357351,14.3442812158003,15.165989810732702,13.517607143961632,10.022188625615723,5.576998360389567,2.072242194794184,4.265215931191188,6.880606378846633,7.950154712317484,7.29188385782499,5.159051514819444,2.397592106183912,2.950282368992298,6.042592815243981,8.503183898262751,9.63161714446928,9.164408558944807,7.151531333143293,3.971461847947708,1.498416037454243,4.704533749720017,8.146690451196987,10.501563023005739
positive,43.443749999999994,41.68375368401104,36.60662310285153,28.794630062590098,19.134514584148324,8.708121224849629,1.5339587972067834,10.115714056213633,16.589524155205737,20.340692524739335,21.213046005887513,19.418600699705838,15.498131601619834,10.277698587453301,5.0827384643962095,4.181427758466549,7.804492145953505,10.823896726335233,12.286177903308575,12.119977920692614,10.58537403030252,8.153801583352863,5.427638863803572,3.126236466625513,2.1566740577438637,2.3901150072100967,2.571872971228618,2.647847482888152,3.300793011002792,4.640968030934033,6.111552284906058,7.201654512001635
positive,42.293749999999996,40.55764350879926,35.55121543212603,27.853830244903644,18.347231667227096,8.104358560691042,1.8342020829088965,10.250710983702247,16.485529063264313,19.994953125796307,20.63388399373769,18.62353927065025,14.513970521202523,9.150794504195563,4.077084595666348,4.7680779141234835,8.880971802469027,11.973462001240799,13.407753787102424,13.16206615957522,11.520657429723316,8.98453791278107,6.212350092004458,4.029815626190374,3.2765662196524676,3.539927298346924,3.6980981790669745,3.5348457282156933,3.534693992515377,4.1849706426281035,5.233343088042919,6.114625342339909
positive,42.662499999999994,40.966376959056475,36.07723808193785,28.56679353530482,19.305553071683082,9.358817014007718,1.0093635125645304,8.499238273239598,14.457439189198151,17.761122879399025,18.2847422158945,16.289792567068112,12.415923778169391,7.829856232412594,5.413922110118296,7.993071731345921,11.691845782959163,14.309478984348926,15.301437696668481,14.665362438503386,12.739766861763899,10.140870157501782,7.744218599522812,6.526451981990937,6.668312935303607,7.195152394847621,7.272229787266331,6.656906376430818,5.494362236785835,4.150883841483607,3.089364219626514,2.6092407437781655
positive,43.9375,42.174907632289006,37.09009158547172,29.26573123930948,19.589871684695296,9.151075155552709,1.3673467753874557,9.786352176147938,16.291362882550064,20.08654655556775,21.011836104076597,19.280866674876002,15.441147045144763,10.3412340861368,5.393973775824054,4.616685993795089,8.002837631506086,10.89749277131464,12.278047938913168,12.050293780245324,10.469678811266702,8.012068835624781,5.300015238651187,3.122589386092702,2.4329708160128116,2.7834447209568416,2.926607150514071,2.816156734933604,3.162608143811643,4.2934896188754434,5.66926591673724,6.719228549140343
positive,49.371875,47.46135416708843,41.953462737573865,33.48991758967188,23.047333257579446,11.818245705465822,1.47386262173198,8.416180788846809,15.215674963025036,19.06642322252799,19.81785413492731,17.74550405473553,13.512274207884536,8.230857638804352,4.669751145170089,7.298449633740111,11.453890663356491,14.43038504743669,15.744549816806586,15.517639027795212,14.260020824158318,12.75064939156281,11.760828193215614,11.545970724488066,11.647354727075289,11.398105119689678,10.413748525248728,8.707685667811544,6.661269959781071,5.000575587838889,4.489750531135384,4.8467329918247515
positive,36.334374999999994,35.5688813036144,33.332793780496786,29.80159185528039,25.24947521404561,20.024675827363644,14.52135850660408,9.162304350396433,4.48402215511536,2.4201311088342274,4.569415210128945,6.717119647309099,8.00936887035179,8.453404829876378,8.223272600799751,7.574488888168224,6.79522537452769,6.1375937847280255,5.723295525703717,5.4957319533299005,5.2997222485276145,5.014046947812072,4.622154479490282,4.212935450715752,3.9297058771852877,3.86416931276709,3.9636721534014603,4.072849254083325,4.050304138567568,3.836914047387355,3.4753608817600106,3.1116352402241727
positive,38.82187499999999,37.96501276504348,35.46125583802639,31.505087758595213,26.401474860231637,20.540382670586546,14.37013192993823,8.398897706112546,3.5262242050885737,3.682785116230606,6.824741850459559,9.199295681666795,10.421701086641328,10.51547560680043,9.640083046448222,8.039276079885742,6.0157840888054634,3.939997240150418,2.4102513998260893,2.375807401682064,3.29293327131479,4.09520465762413,4.491509072770704,4.465153771739076,4.095393358603963,3.5038239263841735,2.8229380718834074,2.169823414357859,1.6223376108023015,1.2028281344084553,0.8880482501203812,0.6601005844712643
positive,25.43125,25.178072420952493,24.428773007398807,23.213847041408044,21.58350106811449,19.606969583320513,17.372144934601305,14.986376741557299,12.579993796272786,10.31476232933154,8.396556291877374,7.068770255689236,6.508661309246307,6.63127657633895,7.104944382097687,7.594544786199589,7.882443159087796,7.853947197156544,7.463305253477937,6.7144559462527305,5.6580761151093615,4.414709086156192,3.277532730868508,2.935629575776475,3.877313602642711,5.530801736429962,7.375931651277896,9.175592065649298,10.796894803824374,12.147903064416994,13.160836975891534,13.787801845312401
positive,24.165625,23.9296321515418,23.230856441315545,22.096696285994767,20.5721651033195,18.719107320344474,16.61556090052854,14.355950672504429,12.053430346615295,9.846680113814122,7.9132206315552125,6.478495119270114,5.756011023284483,5.750684537923401,6.177983066595467,6.694724331961006,7.0706983665423735,7.187688805288475,7.002369060468624,6.525331521581337,5.818581943969831,5.013289608984845,4.351407130228354,4.187732210340468,4.745827987353045,5.870172821027146,7.2628284903480695,8.699535287524775,10.033552469609118,11.164329186960853,12.020596372550816,12.553543871547395
positive,97.65625,86.61023435522267,58.36167945330101,25.335447643848898,8.90894438494499,16.300121269561114,13.30466233482663,3.848746944468937,4.486564544193814,6.201450873163183,4.364123491797541,6.209702033860929,6.446314151414238,1.8703792218267077,5.311183885126453,9.63354038461313,8.324485015978466,2.7816241741239973,5.055780658005418,7.157609353637488,3.3075673795141904,4.155060590005878,10.175403727214263,10.586078214383386,5.334527523903401,4.749926677661874,8.952093823507566,6.791423895579229,2.3448330083840303,11.915824946750936,18.388386193044564,19.528004411869677
positive,37.178124999999994,36.457676352699124,34.34430217249987,30.978378258896313,26.58245632358484,21.44564076503663,15.905558033979307,10.337584481979555,5.21660136396783,2.3126945273262187,4.7544009382875405,7.519246496253116,9.336706345237461,10.078771562550447,9.787521517912968,8.5959226605188,6.701283255140391,4.343686181025731,1.7905546845302993,0.8232156509210761,3.028317227695658,4.816323406898837,6.02572888529968,6.5943429268458225,6.530710197076498,5.909324996201553,4.863284997519846,3.578703631760628,2.312073989613743,1.5023367024435865,1.5969071346224726,2.023751804353835
positive,101.128125,87.97314103244425,55.4389168214803,20.92529951547506,11.481511285708828,13.04327528812925,5.1618704875051495,11.506548022076464,14.860943018790687,7.87518553102979,3.597779745834483,10.675751441202666,8.72980806756871,2.634199616705818,7.964928388241263,7.506941305466853,0.8937554632700198,11.248181717007595,15.770302556982704,10.677999971237968,2.0619547930767155,11.936894187761153,14.624905857245173,8.52826915632648,4.7890917652521905,10.944739510843283,10.459082450499873,4.115147140167614,4.571837698711654,6.9552965154219235,3.7350125165051873,2.2138502185514155
positive,42.287499999999994,41.004174228242675,37.30061054586408,31.596398430670863,24.52839206592863,16.867802752922344,9.429772907409768,3.099806406001613,2.75794650392502,5.8404747985880885,7.253753351528282,7.048317226290708,5.6472331283619805,3.7303928908347954,2.458920428407344,2.888528838182229,3.6422059335655366,3.6458048439699304,2.7333033783857728,1.5200265968582793,2.5843187043832128,4.953206805361729,7.122439656486136,8.546682076945364,8.914332989292454,8.131442373211247,6.381792580763372,4.354963307256762,3.9533992478872375,5.976685903043743,8.42040604127491,10.18111684360234
positive,27.421875,27.130825991361785,26.26717795439924,24.859086367064016,22.952354677617492,20.608808292278027,17.90414213181311,14.925402911393887,11.7684485037078,8.536431584936228,5.344525876306364,2.384754343593214,1.4144299263570226,3.6613714164189575,5.88486910521631,7.74720349981122,9.18065699667649,10.157003038178921,10.670604857819546,10.734928757924568,10.380724350031045,9.654162436910966,8.614594498951835,7.3319028506231625,5.883511677504145,4.35119268463974,2.817947623403199,1.366489630057111,0.1814370206119758,1.052815040116668,1.8640412445496832,2.3692876893286816
positive,38.76875,38.21847275974394,36.595342599816846,33.98105117094871,30.507194965830887,26.349038181778543,21.718290470530615,16.857787600935882,12.047423683133816,7.663165904590539,4.515632887327982,4.347762130572954,6.275928803895325,8.168568006397052,9.410577869183172,9.865292581352868,9.538779812559884,8.512793698082074,6.92785860072918,4.992998243344711,3.0947054088980397,2.354297971373349,3.602049448337171,5.366639437066936,6.914888021440872,8.016967646788276,8.57425100528368,8.558327013161133,8.00159707635651,7.002004461802633,5.746046141743066,4.575254181379432
positive,38.66875,38.1159380798951,36.484968946788285,33.85675774965243,30.361327739021274,26.17097560470343,21.49165589531558,16.55409200782331,11.609104306536357,6.949572616775257,3.175597307472154,2.982880066011327,5.463596219867267,7.603021618024004,8.965537225459464,9.486364662393083,9.197296010581045,8.190786077948403,6.612492167475611,4.676500497740635,2.800660997124398,2.2950272976906008,3.780788768578838,5.643198556953172,7.258878314688777,8.42850630562555,9.065155888401991,9.149701396124417,8.726134689779652,7.9084198975689945,6.898876207060889,6.01462481793409
positive,26.178124999999998,25.90552319691877,25.098488038320195,23.78909931225181,22.030124018077192,19.894246746668102,17.47369348831031,14.881398735427165,12.256193343542037,9.777029842110547,7.691908129531902,6.334422675028056,5.966189414950715,6.422708415189122,7.217329248628225,7.953463823645098,8.41421381595601,8.49833504022878,8.172951276459964,7.453908951208495,6.404858266821992,5.161420428520406,4.019060089930002,3.587909721326361,4.366433814563765,5.9584905945356335,7.82778150533378,9.688426205705325,11.380566737095766,12.79756080551305,13.86286695335832,14.523226693095454
positive,51.171875,48.57808688391078,41.310539155222436,30.844762046208583,19.53165025197637,11.130683331769307,10.503231135617858,13.017312052903653,12.898503988325585,9.25447016514782,3.0491560649628067,4.953926460309698,11.960302097370846,17.104993812734058,19.42382447365326,18.7144441168028,15.50207930861615,10.941175504927024,6.807545253191675,5.422092804864264,6.240291251034305,6.4575694896719735,5.290689566732413,3.1842755035760115,1.3942337795000384,1.909679061422414,2.526322028321308,2.776584532609461,4.323609685651886,7.28802790522313,10.453546632280622,12.80302897201872
